time,Green_Er_Consumption_kW,Green_Er_Production_kW,Outdoor Temperature,Global Radiation
2022-09-18 15:00:00+00:00,112.16116666666669,43.670500000000004,20.9,494
2022-09-18 16:00:00+00:00,125.64783333333332,44.71808333333334,20.6,347
2022-09-18 17:00:00+00:00,112.79016666666666,48.522333333333336,19.4,141
2022-09-18 18:00:00+00:00,127.16966666666667,49.077333333333335,17.9,17.0
2022-09-18 19:00:00+00:00,132.11083333333332,48.534166666666664,17.1,7.20
2022-09-18 20:00:00+00:00,237.45816666666664,20.30525,16.3,7
2022-09-18 21:00:00+00:00,294.8188333333333,1.6229166666666668,14.2,6.03
2022-09-18 22:00:00+00:00,287.4438333333333,0.0,13.3,6.97
2022-09-18 23:00:00+00:00,254.84400000000002,0.0,12.6,6.03
2022-09-19 00:00:00+00:00,239.99833333333333,0.0,11.4,6
2022-09-19 01:00:00+00:00,240.00266666666664,0.0,10.5,6
2022-09-19 02:00:00+00:00,235.25900000000001,0.0,10.1,6
2022-09-19 03:00:00+00:00,307.8463333333333,0.0,9.23,6
2022-09-19 04:00:00+00:00,238.92733333333334,0.0,8.72,6
2022-09-19 05:00:00+00:00,273.0555,0.0,8.51,6
2022-09-19 06:00:00+00:00,297.2405,0.0,8.11,10.8
2022-09-19 07:00:00+00:00,348.75783333333334,0.0,9.84,130
2022-09-19 08:00:00+00:00,375.714,0.0,12.7,311
2022-09-19 09:00:00+00:00,449.7191666666667,1.0097500000000001,14.5,471
2022-09-19 10:00:00+00:00,519.4926666666667,18.178416666666667,16.3,595
2022-09-19 11:00:00+00:00,491.4696666666667,50.76466666666666,17.9,670
2022-09-19 12:00:00+00:00,450.9193333333333,79.66308333333335,19.4,695
2022-09-19 13:00:00+00:00,371.19,102.73750000000001,20.2,676
2022-09-19 14:00:00+00:00,386.8968333333334,117.35791666666665,20.7,604
2022-09-19 15:00:00+00:00,347.154,122.05616666666667,21,493
2022-09-19 16:00:00+00:00,361.8973333333334,118.30491666666666,20.7,341
2022-09-19 17:00:00+00:00,357.72599999999994,104.95858333333335,19.3,132
2022-09-19 18:00:00+00:00,375.4275,83.05291666666666,17.9,15.8
2022-09-19 19:00:00+00:00,422.577,53.817583333333346,16.6,7.17
2022-09-19 20:00:00+00:00,427.43250000000006,18.765416666666667,16,7
2022-09-19 21:00:00+00:00,449.7148333333334,1.3219166666666669,15.6,6.03
2022-09-19 22:00:00+00:00,299.5646666666667,0.0,15,6.97
2022-09-19 23:00:00+00:00,293.22633333333334,0.0,13.6,6.03
2022-09-20 00:00:00+00:00,259.5996666666667,0.0,12.1,6
2022-09-20 01:00:00+00:00,272.8875,0.0,11.3,6
2022-09-20 02:00:00+00:00,254.14466666666667,0.0,10.7,6
2022-09-20 03:00:00+00:00,312.7186666666667,0.0,10.1,6
2022-09-20 04:00:00+00:00,286.52816666666666,0.0,9.52,6
2022-09-20 05:00:00+00:00,291.5371666666666,0.0,9.11,6
2022-09-20 06:00:00+00:00,244.89100000000005,0.0,9,10.8
2022-09-20 07:00:00+00:00,321.14983333333333,0.0,10.7,127
2022-09-20 08:00:00+00:00,326.5303333333333,0.0,13.4,310
2022-09-20 09:00:00+00:00,428.1818333333333,0.8538333333333333,14.9,463
2022-09-20 10:00:00+00:00,531.3156666666667,17.530083333333334,16.7,586
2022-09-20 11:00:00+00:00,494.4343333333333,50.02725,17.9,661
2022-09-20 12:00:00+00:00,460.3458333333333,78.34666666666666,19.4,684
2022-09-20 13:00:00+00:00,449.42783333333335,99.41941666666666,20.3,660
2022-09-20 14:00:00+00:00,456.93816666666663,112.58991666666667,20.8,590
2022-09-20 15:00:00+00:00,386.30850000000004,117.02483333333335,21,477
2022-09-20 16:00:00+00:00,344.2771666666667,114.18633333333332,20.6,326
2022-09-20 17:00:00+00:00,296.0485,101.72358333333334,19.6,121
2022-09-20 18:00:00+00:00,334.6066666666667,79.83966666666667,18.2,14.4
2022-09-20 19:00:00+00:00,390.76500000000004,51.124500000000005,17.2,7.13
2022-09-20 20:00:00+00:00,429.045,17.17683333333333,16.7,6.03
2022-09-20 21:00:00+00:00,433.28866666666664,1.1565833333333333,16.1,6.97
2022-09-20 22:00:00+00:00,330.58549999999997,0.0,14.1,7
2022-09-20 23:00:00+00:00,351.5606666666667,0.0,13.1,6.03
2022-09-21 00:00:00+00:00,302.42966666666666,0.0,12.5,6
2022-09-21 01:00:00+00:00,278.272,0.0,11.7,6
2022-09-21 02:00:00+00:00,239.22766666666666,0.0,11.1,6
2022-09-21 03:00:00+00:00,275.32533333333333,0.0,10.7,6
2022-09-21 04:00:00+00:00,234.211,0.0,10.3,6
2022-09-21 05:00:00+00:00,268.6368333333333,0.0,10,6
2022-09-21 06:00:00+00:00,242.91733333333332,0.0,9.9,9.87
2022-09-21 07:00:00+00:00,315.82166666666666,0.0,10.9,119
2022-09-21 08:00:00+00:00,365.78583333333336,0.0,13.3,299
2022-09-21 09:00:00+00:00,484.33750000000003,0.8478333333333333,15.1,456
2022-09-21 10:00:00+00:00,548.1961666666667,16.432666666666666,16.7,577
2022-09-21 11:00:00+00:00,483.51866666666666,48.127333333333326,18.8,651
2022-09-21 12:00:00+00:00,442.2191666666666,77.63799999999999,19.4,679
2022-09-21 13:00:00+00:00,383.60966666666667,99.55383333333333,20.4,655
2022-09-21 14:00:00+00:00,391.3445,110.319,20.7,580
2022-09-21 15:00:00+00:00,378.9166666666667,116.15375,21.1,466
2022-09-21 16:00:00+00:00,306.9565,113.6055,21,317
2022-09-21 17:00:00+00:00,320.47700000000003,100.30699999999997,19.6,114
2022-09-21 18:00:00+00:00,342.2121666666667,78.17525,18.2,15.2
2022-09-21 19:00:00+00:00,459.3793333333333,49.30950000000001,17.5,7.17
2022-09-21 20:00:00+00:00,470.9211666666667,16.660333333333334,16,6.03
2022-09-21 21:00:00+00:00,451.4156666666666,1.5051666666666668,15,6.97
2022-09-21 22:00:00+00:00,285.2135,0.0,14,7
2022-09-21 23:00:00+00:00,269.83183333333335,0.0,13.2,7
2022-09-22 00:00:00+00:00,263.85566666666665,0.0,12.4,6.03
2022-09-22 01:00:00+00:00,255.6545,0.0,11.9,6
2022-09-22 02:00:00+00:00,241.206,0.0,11.4,6
2022-09-22 03:00:00+00:00,264.483,0.0,11.3,6
2022-09-22 04:00:00+00:00,261.78850000000006,0.0,11.4,6
2022-09-22 05:00:00+00:00,317.60183333333333,0.0,11,6
2022-09-22 06:00:00+00:00,296.42466666666667,0.0,10.7,9.87
2022-09-22 07:00:00+00:00,330.5023333333334,0.0,11.1,110
2022-09-22 08:00:00+00:00,343.95733333333334,0.0,12.7,293
2022-09-22 09:00:00+00:00,422.92499999999995,0.7866666666666666,15,451
2022-09-22 10:00:00+00:00,538.0281666666667,15.037166666666666,17.2,574
2022-09-22 11:00:00+00:00,485.50516666666664,46.5585,20.2,651
2022-09-22 12:00:00+00:00,443.13883333333337,69.61558333333333,21,676
2022-09-22 13:00:00+00:00,642.4813333333333,0.0,22.5,657
2022-09-22 14:00:00+00:00,607.3553333333333,0.0,22.9,585
2022-09-22 15:00:00+00:00,677.8366666666666,3.0621666666666667,23.4,472
2022-09-22 16:00:00+00:00,381.11083333333335,102.32124999999998,23.5,325
2022-09-22 17:00:00+00:00,338.92233333333337,95.8855,22,112
2022-09-22 18:00:00+00:00,321.99733333333336,77.79158333333332,19.7,13.2
2022-09-22 19:00:00+00:00,384.00966666666665,49.54641666666669,17.6,7.10
2022-09-22 20:00:00+00:00,408.76949999999994,15.604916666666666,16.4,6.03
2022-09-22 21:00:00+00:00,410.8006666666666,1.0260833333333332,15.3,6.97
2022-09-22 22:00:00+00:00,275.25,0.0,14.8,7
2022-09-22 23:00:00+00:00,265.07533333333333,0.0,14.3,6.03
2022-09-23 00:00:00+00:00,257.1073333333333,0.0,13.4,6
2022-09-23 01:00:00+00:00,281.2196666666667,0.0,13.1,6
2022-09-23 02:00:00+00:00,313.103,0.0,12.7,6
2022-09-23 03:00:00+00:00,277.6333333333333,0.0,12.4,6
2022-09-23 04:00:00+00:00,262.1865,0.0,11.9,6
2022-09-23 05:00:00+00:00,243.79916666666668,0.0,11.3,6
2022-09-23 06:00:00+00:00,242.544,0.0,11.8,12.8
2022-09-23 07:00:00+00:00,291.1615,0.0,12.3,100
2022-09-23 08:00:00+00:00,321.1975,0.0,14.5,265
2022-09-23 09:00:00+00:00,425.10549999999995,1.2060000000000002,16.5,380
2022-09-23 10:00:00+00:00,551.3311666666667,14.6805,18.5,491
2022-09-23 11:00:00+00:00,554.5448333333334,43.51533333333333,21.2,542
2022-09-23 12:00:00+00:00,478.63699999999994,66.83883333333334,23.4,650
2022-09-23 13:00:00+00:00,461.157,85.34241666666668,23.4,542
2022-09-23 14:00:00+00:00,435.98949999999996,90.96441666666665,24.1,368
2022-09-23 15:00:00+00:00,352.7018333333333,108.72216666666668,23.3,242
2022-09-23 16:00:00+00:00,388.4483333333333,92.18208333333335,23,182
2022-09-23 17:00:00+00:00,368.38866666666667,67.99283333333334,21.8,59.2
2022-09-23 18:00:00+00:00,425.6705,44.100249999999996,20.8,10.5
2022-09-23 19:00:00+00:00,383.9873333333333,34.62366666666666,19.8,7.07
2022-09-23 20:00:00+00:00,449.219,10.415249999999999,19,7
2022-09-23 21:00:00+00:00,442.8766666666667,0.7552499999999999,18.6,7
2022-09-23 22:00:00+00:00,353.9446666666667,0.0,18.4,7
2022-09-23 23:00:00+00:00,274.4545,0.0,18.3,6.03
2022-09-24 00:00:00+00:00,262.5915,0.0,17.2,6.97
2022-09-24 01:00:00+00:00,232.74383333333333,0.0,16,7
2022-09-24 02:00:00+00:00,247.7225,0.0,15.3,6.03
2022-09-24 03:00:00+00:00,232.6255,0.0,14.9,6.97
2022-09-24 04:00:00+00:00,243.10316666666665,0.0,14.8,7
2022-09-24 05:00:00+00:00,224.63583333333335,0.0,14.7,6.03
2022-09-24 06:00:00+00:00,245.32450000000003,0.0,14.7,6.97
2022-09-24 07:00:00+00:00,288.315,0.0,14.9,28.3
2022-09-24 08:00:00+00:00,292.182,0.0,15.2,49.3
2022-09-24 09:00:00+00:00,255.43449999999999,0.04083333333333333,15.9,102
2022-09-24 10:00:00+00:00,229.9561666666667,4.2988333333333335,16.3,112
2022-09-24 11:00:00+00:00,232.55316666666667,9.236833333333335,17.3,211
2022-09-24 12:00:00+00:00,182.63283333333334,21.69033333333334,18.9,272
2022-09-24 13:00:00+00:00,200.84000000000003,23.28391666666666,19.7,276
2022-09-24 14:00:00+00:00,160.74066666666667,38.93041666666666,21.2,477
2022-09-24 15:00:00+00:00,133.98283333333333,50.36533333333333,22.4,392
2022-09-24 16:00:00+00:00,133.92566666666664,42.69608333333333,21.2,230
2022-09-24 17:00:00+00:00,189.29600000000002,45.16524999999999,19.9,44.2
2022-09-24 18:00:00+00:00,167.93133333333333,47.240249999999996,17.3,8.03
2022-09-24 19:00:00+00:00,215.49683333333334,42.080416666666665,16.1,7
2022-09-24 20:00:00+00:00,229.91283333333334,7.175166666666666,15.8,7
2022-09-24 21:00:00+00:00,253.35366666666667,0.12333333333333331,15.2,7
2022-09-24 22:00:00+00:00,228.51683333333332,0.0,14.8,6.03
2022-09-24 23:00:00+00:00,250.67666666666665,0.0,14.2,6
2022-09-25 00:00:00+00:00,227.27316666666664,0.0,14.1,6
2022-09-25 01:00:00+00:00,249.09583333333333,0.0,14,6
2022-09-25 02:00:00+00:00,215.46816666666666,0.0,14,6
2022-09-25 03:00:00+00:00,260.09316666666666,0.0,14.1,6
2022-09-25 04:00:00+00:00,285.638,0.0,13.6,6
2022-09-25 05:00:00+00:00,271.0015,0.0,13.5,6
2022-09-25 06:00:00+00:00,252.697,0.0,13.6,6.97
2022-09-25 07:00:00+00:00,226.5776666666667,0.0,13.8,23.4
2022-09-25 08:00:00+00:00,246.641,0.0,14,69.4
2022-09-25 09:00:00+00:00,228.94116666666665,0.0,14,64.2
2022-09-25 10:00:00+00:00,230.3715,3.3433333333333333,15.2,137
2022-09-25 11:00:00+00:00,200.99249999999998,14.266916666666667,15.6,258
2022-09-25 12:00:00+00:00,211.48933333333332,11.722166666666665,15.5,250
2022-09-25 13:00:00+00:00,233.3215,29.94216666666666,16.8,300
2022-09-25 14:00:00+00:00,178.1015,45.62316666666667,18.2,316
2022-09-25 15:00:00+00:00,155.19533333333334,51.803583333333336,17.6,193
2022-09-25 16:00:00+00:00,159.595,49.967166666666664,17.4,144
2022-09-25 17:00:00+00:00,138.53983333333332,44.86425,17.2,110
2022-09-25 18:00:00+00:00,176.8111666666667,37.21991666666667,15.9,13.3
2022-09-25 19:00:00+00:00,176.7035,26.386583333333334,14.4,7.10
2022-09-25 20:00:00+00:00,222.826,17.94033333333333,13,6.03
2022-09-25 21:00:00+00:00,240.83950000000002,0.9799166666666669,12.4,6
2022-09-25 22:00:00+00:00,258.0018333333333,0.0,12.1,6
2022-09-25 23:00:00+00:00,276.59633333333335,0.0,11.5,6
2022-09-26 00:00:00+00:00,297.2991666666667,0.0,11,6
2022-09-26 01:00:00+00:00,247.62699999999998,0.0,10.9,6
2022-09-26 02:00:00+00:00,231.64583333333334,0.0,10.4,6
2022-09-26 03:00:00+00:00,265.4498333333333,0.0,10.6,6
2022-09-26 04:00:00+00:00,233.41750000000002,0.0,10.9,6
2022-09-26 05:00:00+00:00,242.98433333333332,0.0,10.8,6
2022-09-26 06:00:00+00:00,235.32950000000002,0.0,10.9,11.8
2022-09-26 07:00:00+00:00,262.32366666666667,0.0,11.9,73.9
2022-09-26 08:00:00+00:00,305.48616666666663,0.0,13,135
2022-09-26 09:00:00+00:00,473.059,0.77825,16,394
2022-09-26 10:00:00+00:00,546.3939999999999,13.59175,17.5,459
2022-09-26 11:00:00+00:00,598.6371666666668,25.79466666666667,18.1,510
2022-09-26 12:00:00+00:00,468.1778333333334,74.44433333333335,18.9,692
2022-09-26 13:00:00+00:00,422.8675,93.69341666666668,19,534
2022-09-26 14:00:00+00:00,504.48133333333334,94.22025000000001,18.3,263
2022-09-26 15:00:00+00:00,384.5806666666667,120.09924999999998,18,216
2022-09-26 16:00:00+00:00,394.9918333333333,100.49741666666667,17.9,128
2022-09-26 17:00:00+00:00,460.71099999999996,54.59233333333333,17.4,60.1
2022-09-26 18:00:00+00:00,441.58483333333334,43.093333333333334,16.6,9.83
2022-09-26 19:00:00+00:00,517.0678333333334,25.447916666666668,15.6,7.03
2022-09-26 20:00:00+00:00,449.59,11.043333333333331,15,7
2022-09-26 21:00:00+00:00,436.633,0.7800833333333334,14.3,7
2022-09-26 22:00:00+00:00,277.60100000000006,0.0,14,6.02
2022-09-26 23:00:00+00:00,249.2266666666667,0.0,13.3,6
2022-09-27 00:00:00+00:00,269.74516666666665,0.0,12.6,6
2022-09-27 01:00:00+00:00,246.60566666666668,0.0,12,6
2022-09-27 02:00:00+00:00,252.521,0.0,11.8,6
2022-09-27 03:00:00+00:00,236.78499999999997,0.0,11.6,6
2022-09-27 04:00:00+00:00,265.18783333333334,0.0,11.4,6
2022-09-27 05:00:00+00:00,288.3238333333333,0.0,12.1,6
2022-09-27 06:00:00+00:00,281.2283333333333,0.0,11.6,10.9
2022-09-27 07:00:00+00:00,329.1313333333333,0.0,11.7,62.1
2022-09-27 08:00:00+00:00,333.5106666666667,0.0,13,215
2022-09-27 09:00:00+00:00,446.3501666666666,0.7005833333333333,13.2,170
2022-09-27 10:00:00+00:00,586.4746666666666,9.6855,13.5,327
2022-09-27 11:00:00+00:00,533.4401666666666,42.108916666666666,14.8,449
2022-09-27 12:00:00+00:00,572.1141666666666,32.91691666666666,15.5,416
2022-09-27 13:00:00+00:00,569.9918333333334,58.199249999999985,15.8,211
2022-09-27 14:00:00+00:00,547.3243333333334,87.14391666666667,14.6,229
2022-09-27 15:00:00+00:00,577.4870000000001,75.4995,17.3,319
2022-09-27 16:00:00+00:00,493.86283333333336,45.6025,16,68.3
2022-09-27 17:00:00+00:00,465.94983333333334,36.998999999999995,14.8,19.8
2022-09-27 18:00:00+00:00,391.3346666666667,58.33233333333333,13.3,6.22
2022-09-27 19:00:00+00:00,483.8958333333334,12.68475,12.8,6.98
2022-09-27 20:00:00+00:00,462.03299999999996,2.6748333333333334,12.5,6.02
2022-09-27 21:00:00+00:00,402.3968333333333,0.0009166666666666666,12.2,6
2022-09-27 22:00:00+00:00,312.9861666666667,0.0,12.2,6
2022-09-27 23:00:00+00:00,253.71966666666665,0.0,12,6
2022-09-28 00:00:00+00:00,292.4415,0.0,11.9,6
2022-09-28 01:00:00+00:00,287.115,0.0,11.4,6
2022-09-28 02:00:00+00:00,305.2256666666667,0.0,11.2,6
2022-09-28 03:00:00+00:00,254.014,0.0,11,6
2022-09-28 04:00:00+00:00,248.80283333333333,0.0,11.1,6
2022-09-28 05:00:00+00:00,238.1388333333333,0.0,11.2,6
2022-09-28 06:00:00+00:00,257.7683333333333,0.0,11.2,6
2022-09-28 07:00:00+00:00,278.31566666666663,0.0,11.6,15.8
2022-09-28 08:00:00+00:00,302.46116666666666,0.0,12.1,48.5
2022-09-28 09:00:00+00:00,448.44,0.0,13.3,107
2022-09-28 10:00:00+00:00,563.113,1.5443333333333336,14.5,158
2022-09-28 11:00:00+00:00,639.5798333333333,8.635666666666667,14.4,85.3
2022-09-28 12:00:00+00:00,636.0315,20.720000000000002,14.6,112
2022-09-28 13:00:00+00:00,544.2315,33.395916666666665,15.9,252
2022-09-28 14:00:00+00:00,625.3248333333332,17.358583333333332,17,155
2022-09-28 15:00:00+00:00,574.3923333333333,24.17016666666667,17.2,102
2022-09-28 16:00:00+00:00,517.6593333333334,49.923,15,27.3
2022-09-28 17:00:00+00:00,469.1946666666666,32.89808333333334,14.7,34.9
2022-09-28 18:00:00+00:00,499.50066666666663,20.804166666666664,14,8.45
2022-09-28 19:00:00+00:00,513.0393333333333,3.6022499999999997,13.6,6.03
2022-09-28 20:00:00+00:00,502.75316666666663,6.140166666666668,13.3,6
2022-09-28 21:00:00+00:00,468.7943333333333,0.375,13.1,6
2022-09-28 22:00:00+00:00,361.07733333333334,0.0,13,6
2022-09-28 23:00:00+00:00,286.1471666666667,0.0,13,6
2022-09-29 00:00:00+00:00,260.54266666666666,0.0,12.9,6
2022-09-29 01:00:00+00:00,246.07583333333335,0.0,12.8,6
2022-09-29 02:00:00+00:00,247.93166666666664,0.0,12.7,6
2022-09-29 03:00:00+00:00,244.8066666666667,0.0,12.5,6
2022-09-29 04:00:00+00:00,244.37866666666665,0.0,12.6,6
2022-09-29 05:00:00+00:00,275.99466666666666,0.0,12.2,6
2022-09-29 06:00:00+00:00,288.67466666666667,0.0,12.1,8.95
2022-09-29 07:00:00+00:00,351.223,0.0,12,44.4
2022-09-29 08:00:00+00:00,297.7345,0.0,12.7,75.5
2022-09-29 09:00:00+00:00,436.2018333333333,0.3591666666666667,13.6,108
2022-09-29 10:00:00+00:00,522.7888333333334,7.580916666666667,13.9,252
2022-09-29 11:00:00+00:00,566.1255000000001,14.571416666666666,14,286
2022-09-29 12:00:00+00:00,571.4948333333333,21.686416666666663,13.9,203
2022-09-29 13:00:00+00:00,525.527,51.649166666666666,12.9,246
2022-09-29 14:00:00+00:00,565.5093333333334,46.95358333333334,13.7,269
2022-09-29 15:00:00+00:00,521.1351666666666,42.06141666666666,13.7,222
2022-09-29 16:00:00+00:00,400.7328333333333,53.53625,14.6,188
2022-09-29 17:00:00+00:00,418.0126666666667,51.08175000000001,14.2,63.1
2022-09-29 18:00:00+00:00,406.63283333333334,39.995916666666666,12.4,8.88
2022-09-29 19:00:00+00:00,356.52283333333327,42.06641666666667,11.2,6.03
2022-09-29 20:00:00+00:00,422.1556666666666,10.307166666666665,10.6,6
2022-09-29 21:00:00+00:00,391.2146666666667,0.6834166666666667,10.6,6
2022-09-29 22:00:00+00:00,302.32050000000004,0.0,10,6
2022-09-29 23:00:00+00:00,257.01950000000005,0.0,9.12,6
2022-09-30 00:00:00+00:00,242.3371666666667,0.0,8.61,6
2022-09-30 01:00:00+00:00,247.57166666666663,0.0,8.21,6
2022-09-30 02:00:00+00:00,312.3651666666667,0.0,8,6
2022-09-30 03:00:00+00:00,295.60549999999995,0.0,7.9,6
2022-09-30 04:00:00+00:00,297.4071666666667,0.0,7.9,6
2022-09-30 05:00:00+00:00,245.46183333333332,0.0,7.9,6
2022-09-30 06:00:00+00:00,249.82450000000003,0.0,8.1,10.9
2022-09-30 07:00:00+00:00,301.99649999999997,0.0,9.08,64.1
2022-09-30 08:00:00+00:00,288.17583333333334,0.0,10.1,119
2022-09-30 09:00:00+00:00,443.042,0.9670833333333334,11.1,147
2022-09-30 10:00:00+00:00,508.0415,11.302166666666666,11.8,122
2022-09-30 11:00:00+00:00,540.7586666666667,23.921916666666664,11.8,104
2022-09-30 12:00:00+00:00,523.016,31.089666666666663,11.8,205
2022-09-30 13:00:00+00:00,518.8026666666667,26.272000000000002,12.5,239
2022-09-30 14:00:00+00:00,610.8028333333333,22.685666666666673,12.3,66.9
2022-09-30 15:00:00+00:00,536.6263333333333,43.19441666666666,12.4,56.1
2022-09-30 16:00:00+00:00,409.9416666666666,52.03966666666667,12.4,36.3
2022-09-30 17:00:00+00:00,491.3195,13.199,12.4,16.3
2022-09-30 18:00:00+00:00,462.58166666666665,10.692333333333332,12.6,6.17
2022-09-30 19:00:00+00:00,471.0265,6.2145833333333345,12.8,6
2022-09-30 20:00:00+00:00,414.46866666666665,1.7243333333333333,13,6
2022-09-30 21:00:00+00:00,406.5978333333333,0.10041666666666667,13.1,6
2022-09-30 22:00:00+00:00,265.0346666666666,0.0,12.8,6
2022-09-30 23:00:00+00:00,287.432,0.0,12.9,6
2022-10-01 00:00:00+00:00,300.85583333333335,0.0,12.1,6
2022-10-01 01:00:00+00:00,281.24649999999997,0.0,11.7,6
2022-10-01 02:00:00+00:00,220.0175,0.0,11.2,6
2022-10-01 03:00:00+00:00,226.76699999999997,0.0,10.2,6
2022-10-01 04:00:00+00:00,239.23433333333332,0.0,9.61,6
2022-10-01 05:00:00+00:00,221.7056666666667,0.0,9.4,6
2022-10-01 06:00:00+00:00,235.15216666666666,0.0,9.79,6.98
2022-10-01 07:00:00+00:00,250.64216666666667,0.0,10.6,36.5
2022-10-01 08:00:00+00:00,238.60399999999996,0.0,11.2,51.8
2022-10-01 09:00:00+00:00,264.43066666666664,0.029666666666666664,12.1,86.4
2022-10-01 10:00:00+00:00,299.3206666666667,5.734999999999999,12.5,83.1
2022-10-01 11:00:00+00:00,292.8233333333333,9.714333333333332,12.6,80.1
2022-10-01 12:00:00+00:00,211.40016666666665,17.190583333333336,12.7,89.8
2022-10-01 13:00:00+00:00,202.92083333333335,17.579583333333336,12.4,108
2022-10-01 14:00:00+00:00,216.3108333333333,17.346083333333336,12.1,85.4
2022-10-01 15:00:00+00:00,192.67433333333335,19.232000000000003,12.6,80.1
2022-10-01 16:00:00+00:00,187.15166666666664,24.07608333333333,13.1,57.4
2022-10-01 17:00:00+00:00,184.79933333333335,18.159249999999997,13,18.7
2022-10-01 18:00:00+00:00,219.36933333333334,16.10933333333333,12.7,7.18
2022-10-01 19:00:00+00:00,231.5476666666667,11.478499999999999,12.7,6.02
2022-10-01 20:00:00+00:00,300.4653333333334,2.416916666666667,12.6,6
2022-10-01 21:00:00+00:00,277.1541666666667,0.28524999999999995,12.6,6
2022-10-01 22:00:00+00:00,258.3851666666667,0.0,12.6,6
2022-10-01 23:00:00+00:00,219.5086666666667,0.0,12.8,6
